buggy_version_name,#_failing_TCs,#_passing_TCs,#_excluded_failing_TCs,#_excluded_passing_TCs,#_CCTs,#_total_TCs,#_lines_executed_by_failing_TCs,#_lines_executed_by_passing_TCs,#_lines_executed_by_CCTs,#_total_lines_executed,#_total_lines,coverage,coverage (no CCTs),#_lines_executed_on_initialization,#_funcs_executed_on_initialization,#_funcs_executed_by_failing_TCs,#_distinct_funcs_executed_by_failing_TCs,#_distinct_lines_executed_by_failing_TCs,buggy_func_is_included_in_func_executed_on_initialization,buggy_line_is_included_in_func_executed_on_initialization,#_funcs,#_files
persistence.MUT678.cpp,9,5123,0,0,2,5134,2747,7147,1458,7400,9326,0.7934805918936307,0.7934805918936307,0,0,283,283,2747,0,0,913,27
merge.dispatch.MUT39.cpp,2,5132,0,0,0,5134,473,7434,0,7441,9326,0.7978769032811495,0.7978769032811495,0,0,64,64,473,0,0,913,27
dxt.MUT135.cpp,3,5131,0,0,0,5134,1490,6794,0,7365,9326,0.7897276431481879,0.7897276431481879,0,0,122,122,1490,0,0,913,27
dxt.MUT1143.cpp,3,5131,0,0,0,5134,1288,6794,0,7271,9326,0.7796482950889985,0.7796482950889985,0,0,112,112,1288,0,0,913,27
dxt.MUT113.cpp,3,5130,0,0,1,5134,1520,6231,919,7395,9326,0.7929444563585675,0.7734291228822646,0,0,125,125,1520,0,0,913,27
persistence_json.MUT291.cpp,11,5123,0,0,0,5134,3245,7024,0,7395,9326,0.7929444563585675,0.7929444563585675,0,0,323,323,3245,0,0,913,27
persistence.MUT689.cpp,37,5096,0,0,1,5134,2627,6132,415,6828,9326,0.7321466866823934,0.7321466866823934,0,0,278,278,2627,0,0,913,27
dxt.MUT204.cpp,3,5130,0,0,1,5134,1590,6231,1066,7313,9326,0.7841518335835299,0.7809350203731503,0,0,130,130,1590,0,0,913,27
umatrix.MUT189.cpp,2143,2984,0,0,7,5134,927,6941,702,7209,9326,0.7730002144542141,0.770855672313961,0,0,121,121,927,0,0,913,27
split.dispatch.MUT28.cpp,2,5130,0,0,0,5132,1479,6972,0,7392,9326,0.7926227750375295,0.7926227750375295,0,0,225,225,1479,0,0,913,27
matrix.MUT376.cpp,223,4741,0,0,170,5134,1698,6964,2537,7414,9326,0.7949817713918078,0.7948745442847952,0,0,262,262,1698,0,0,913,27
umatrix.MUT368.cpp,196,4938,0,0,0,5134,705,7429,0,7441,9326,0.7978769032811495,0.7978769032811495,0,0,92,92,705,0,0,913,27
persistence_xml.MUT320.cpp,20,5114,0,0,0,5134,3005,6885,0,7214,9326,0.7735363499892773,0.7735363499892773,0,0,311,311,3005,0,0,913,27
umatrix.MUT81.cpp,16,5093,0,0,25,5134,767,7432,804,7441,9326,0.7978769032811495,0.7974479948530989,0,0,98,98,767,0,0,913,27
matrix_expressions.MUT252.cpp,1,5133,0,0,0,5134,641,7003,0,7042,9326,0.755093287583101,0.755093287583101,0,0,92,92,641,0,0,913,27
persistence_types.MUT51.cpp,1,5133,0,0,0,5134,1095,7188,0,7237,9326,0.7760025734505683,0.7760025734505683,0,0,129,129,1095,0,0,913,27
matrix.MUT537.cpp,1,5133,0,0,0,5134,1551,7003,0,7440,9326,0.7977696761741369,0.7977696761741369,0,0,238,238,1551,0,0,913,27
persistence_xml.MUT52.cpp,1,5118,0,0,15,5134,1847,7093,3302,7442,9326,0.7979841303881622,0.7634570019300879,0,0,207,207,1847,0,0,913,27
dxt.MUT109.cpp,3,5130,0,0,1,5134,1636,6231,1066,7359,9326,0.7890842805061119,0.7858674672957323,0,0,131,131,1636,0,0,913,27
persistence_yml.MUT196.cpp,4,5126,0,0,4,5134,1509,7128,2876,7413,9326,0.7948745442847952,0.7647437272142398,0,0,169,169,1509,0,0,913,27
umatrix.MUT423.cpp,2,5132,0,0,0,5134,282,7409,0,7425,9326,0.7961612695689471,0.7961612695689471,0,0,50,50,282,0,0,913,27
matrix_iterator.MUT116.cpp,7,5092,0,0,35,5134,672,6641,2089,7399,9324,0.7935435435435435,0.7232947232947233,0,0,92,92,672,0,0,913,27
persistence.MUT1218.cpp,18,5113,0,0,3,5134,2937,6577,1602,7242,9326,0.7765387089856316,0.775788119236543,0,0,294,294,2937,0,0,913,27
matrix.MUT280.cpp,16,1048,0,0,0,1064,425,3731,0,3750,9326,0.402101651297448,0.402101651297448,0,0,63,63,425,0,0,913,27
matrix_expressions.MUT494.cpp,1,5133,0,0,0,5134,1165,7003,0,7343,9326,0.7873686467939095,0.7873686467939095,0,0,183,183,1165,0,0,913,27
dxt.MUT459.cpp,2,5130,0,0,2,5134,1485,6231,1306,7390,9326,0.7924083208235042,0.7868325112588462,0,0,115,115,1485,0,0,913,27
dxt.MUT489.cpp,3,5130,0,0,1,5134,1694,6231,1066,7390,9326,0.7924083208235042,0.7920866395024663,0,0,137,137,1694,0,0,913,27
persistence_yml.MUT191.cpp,18,5115,0,0,1,5134,2717,6936,380,7066,9326,0.7576667381514047,0.7576667381514047,0,0,295,295,2717,0,0,913,27
dxt.MUT1003.cpp,2,5132,0,0,0,5134,1343,7108,0,7346,9326,0.7876903281149474,0.7876903281149474,0,0,114,114,1343,0,0,913,27
persistence_json.MUT18.cpp,1,5125,0,0,8,5134,1812,7078,3287,7440,9326,0.7977696761741369,0.7651726356422903,0,0,207,207,1812,0,0,913,27
matrix_iterator.MUT178.cpp,1,5131,0,0,0,5132,724,6870,0,6965,9326,0.7468368003431267,0.7468368003431267,0,0,94,94,724,0,0,913,27
dxt.MUT734.cpp,2,5132,0,0,0,5134,1453,7108,0,7364,9326,0.7896204160411752,0.7896204160411752,0,0,119,119,1453,0,0,913,27
persistence_yml.MUT180.cpp,18,5115,0,0,1,5134,2748,6936,426,7097,9326,0.7609907784687969,0.7609907784687969,0,0,296,296,2748,0,0,913,27
persistence.MUT1194.cpp,39,5095,0,0,0,5134,2844,5819,0,7005,9326,0.7511258846236328,0.7511258846236328,0,0,277,277,2844,0,0,913,27
matrix.MUT55.cpp,1,1040,0,0,581,1622,1109,3273,3480,4930,9326,0.5286296375723784,0.4216169847737508,0,0,174,174,1109,0,0,913,27
umatrix.MUT298.cpp,14,5107,0,0,13,5134,867,7433,970,7441,9326,0.7978769032811495,0.7974479948530989,0,0,102,102,867,0,0,913,27
matrix_expressions.MUT206.cpp,1,5133,0,0,0,5134,943,7003,0,7221,9326,0.7742869397383658,0.7742869397383658,0,0,144,144,943,0,0,913,27
dxt.MUT97.cpp,3,5131,0,0,0,5134,1437,6794,0,7347,9326,0.7877975552219602,0.7877975552219602,0,0,121,121,1437,0,0,913,27
persistence_types.MUT47.cpp,1,5133,0,0,0,5134,2348,7188,0,7400,9326,0.7934805918936307,0.7934805918936307,0,0,240,240,2348,0,0,913,27
matrix_decomp.MUT116.cpp,3,5131,0,0,0,5134,662,7379,0,7441,9326,0.7978769032811495,0.7978769032811495,0,0,91,91,662,0,0,913,27
dxt.MUT772.cpp,2,5131,0,0,0,5133,1168,6794,0,7168,9326,0.7686039030666952,0.7686039030666952,0,0,109,109,1168,0,0,913,27
persistence_xml.MUT60.cpp,10,5123,0,0,1,5134,3157,7084,1261,7366,9326,0.7898348702552005,0.7898348702552005,0,0,311,311,3157,0,0,913,27
persistence.MUT598.cpp,2,5108,0,0,0,5110,936,6596,0,6673,9327,0.7154497694864372,0.7154497694864372,0,0,122,122,936,0,0,913,27
matrix.MUT452.cpp,70,4919,0,0,145,5134,756,7405,935,7441,9326,0.7978769032811495,0.7978769032811495,0,0,94,94,756,0,0,913,27
persistence.MUT699.cpp,38,5094,0,0,2,5134,2796,5593,717,6958,9326,0.7460862105940381,0.7455500750589749,0,0,278,278,2796,0,0,913,27
persistence.MUT1046.cpp,26,5094,0,0,14,5134,1874,6294,1203,6823,9326,0.7316105511473301,0.7264636500107227,0,0,234,234,1874,0,0,913,27
dxt.MUT1474.cpp,1,5133,0,0,0,5134,821,7275,0,7408,9326,0.7943384087497319,0.7943384087497319,0,0,79,79,821,0,0,913,27
persistence_types.MUT55.cpp,1,5133,0,0,0,5134,1886,7188,0,7311,9326,0.7839373793695046,0.7839373793695046,0,0,206,206,1886,0,0,913,27
matrix_expressions.MUT177.cpp,1,5132,0,0,0,5133,970,6917,0,7164,9324,0.7683397683397684,0.7683397683397684,0,0,149,149,970,0,0,913,27
umatrix.MUT2.cpp,16,1040,0,0,0,1056,445,3273,0,3320,9326,0.3559939952820073,0.3559939952820073,0,0,65,65,445,0,0,913,27
persistence_json.MUT187.cpp,12,5122,0,0,0,5134,3155,6953,0,7295,9326,0.7822217456573022,0.7822217456573022,0,0,320,320,3155,0,0,913,27
persistence.MUT1234.cpp,1,5133,0,0,0,5134,2725,7188,0,7441,9326,0.7978769032811495,0.7978769032811495,0,0,265,265,2725,0,0,913,27
persistence.MUT389.cpp,25,5109,0,0,0,5134,3034,7043,0,7333,9321,0.7867181632872009,0.7867181632872009,0,0,295,295,3034,0,0,913,27
mean.dispatch.MUT82.cpp,1,5133,0,0,0,5134,416,7367,0,7441,9326,0.7978769032811495,0.7978769032811495,0,0,56,56,416,0,0,913,27
dxt.MUT650.cpp,2,5132,0,0,0,5134,1481,7018,0,7353,9326,0.788440917864036,0.788440917864036,0,0,117,117,1481,0,0,913,27
dxt.MUT851.cpp,1,5133,0,0,0,5134,1417,7270,0,7441,9326,0.7978769032811495,0.7978769032811495,0,0,111,111,1417,0,0,913,27
dxt.MUT542.cpp,3,5130,0,0,1,5134,1644,6231,1005,7354,9324,0.7887172887172887,0.7868940368940369,0,0,135,135,1644,0,0,913,27
downhill_simplex.MUT134.cpp,1,5133,0,0,0,5134,530,7319,0,7451,9326,0.798949174351276,0.798949174351276,0,0,74,74,530,0,0,913,27
matrix_iterator.MUT171.cpp,1,5131,0,0,0,5132,796,6870,0,7030,9326,0.7538065622989492,0.7538065622989492,0,0,104,104,796,0,0,913,27
dxt.MUT1123.cpp,2,5132,0,0,0,5134,1570,7108,0,7436,9326,0.7973407677460862,0.7973407677460862,0,0,129,129,1570,0,0,913,27
persistence_types.MUT57.cpp,19,5115,0,0,0,5134,2979,7025,0,7244,9326,0.7767531631996569,0.7767531631996569,0,0,299,299,2979,0,0,913,27
dxt.MUT669.cpp,2,5132,0,0,0,5134,1482,7018,0,7356,9326,0.788762599185074,0.788762599185074,0,0,117,117,1482,0,0,913,27
persistence.MUT118.cpp,13,5112,0,0,9,5134,2972,6488,2591,7346,9326,0.7876903281149474,0.7830795625134034,0,0,292,292,2972,0,0,913,27
has_non_zero.dispatch.MUT3.cpp,75,5059,0,0,0,5134,527,7415,0,7427,9326,0.7963757237829724,0.7963757237829724,0,0,72,72,527,0,0,913,27
dxt.MUT752.cpp,1,5133,0,0,0,5134,1392,7270,0,7416,9326,0.7951962256058331,0.7951962256058331,0,0,110,110,1392,0,0,913,27
