TC_id,test_funcname,filename,result,error,options
TC2041,errParseTest,./test/XInclude/docs/fallback.xml,result/XInclude/fallback.xml,result/XInclude/fallback.xml.err,66560
TC2042,errParseTest,./test/XInclude/docs/fallback2.xml,result/XInclude/fallback2.xml,result/XInclude/fallback2.xml.err,66560
TC2043,errParseTest,./test/XInclude/docs/fallback3.xml,result/XInclude/fallback3.xml,result/XInclude/fallback3.xml.err,66560
TC2044,errParseTest,./test/XInclude/docs/fallback4.xml,result/XInclude/fallback4.xml,result/XInclude/fallback4.xml.err,66560
TC2045,errParseTest,./test/XInclude/docs/fallback5.xml,result/XInclude/fallback5.xml,result/XInclude/fallback5.xml.err,66560
TC2046,errParseTest,./test/XInclude/docs/fallback6.xml,result/XInclude/fallback6.xml,result/XInclude/fallback6.xml.err,66560
TC2047,errParseTest,./test/XInclude/docs/include.xml,result/XInclude/include.xml,result/XInclude/include.xml.err,66560
TC2048,errParseTest,./test/XInclude/docs/invalid_char.xml,result/XInclude/invalid_char.xml,result/XInclude/invalid_char.xml.err,66560
TC2049,errParseTest,./test/XInclude/docs/nodes.xml,result/XInclude/nodes.xml,result/XInclude/nodes.xml.err,66560
TC2050,errParseTest,./test/XInclude/docs/nodes2.xml,result/XInclude/nodes2.xml,result/XInclude/nodes2.xml.err,66560
TC2051,errParseTest,./test/XInclude/docs/nodes3.xml,result/XInclude/nodes3.xml,result/XInclude/nodes3.xml.err,66560
TC2052,errParseTest,./test/XInclude/docs/recursive.xml,result/XInclude/recursive.xml,result/XInclude/recursive.xml.err,66560
TC2053,errParseTest,./test/XInclude/docs/red.xml,result/XInclude/red.xml,result/XInclude/red.xml.err,66560
TC2054,errParseTest,./test/XInclude/docs/tstencoding.xml,result/XInclude/tstencoding.xml,result/XInclude/tstencoding.xml.err,66560
TC2055,errParseTest,./test/XInclude/docs/txtinclude.xml,result/XInclude/txtinclude.xml,result/XInclude/txtinclude.xml.err,66560
TC2056,streamParseTest,./test/XInclude/docs/coalesce.xml,result/XInclude/coalesce.xml.rdr,result/XInclude/coalesce.xml.err,66560
TC2057,streamParseTest,./test/XInclude/docs/docids.xml,result/XInclude/docids.xml.rdr,result/XInclude/docids.xml.err,66560
TC2058,streamParseTest,./test/XInclude/docs/fallback.xml,result/XInclude/fallback.xml.rdr,result/XInclude/fallback.xml.err,66560
TC2059,streamParseTest,./test/XInclude/docs/fallback2.xml,result/XInclude/fallback2.xml.rdr,result/XInclude/fallback2.xml.err,66560
TC2060,streamParseTest,./test/XInclude/docs/fallback3.xml,result/XInclude/fallback3.xml.rdr,result/XInclude/fallback3.xml.err,66560
TC2061,streamParseTest,./test/XInclude/docs/fallback4.xml,result/XInclude/fallback4.xml.rdr,result/XInclude/fallback4.xml.err,66560
TC2062,streamParseTest,./test/XInclude/docs/fallback5.xml,result/XInclude/fallback5.xml.rdr,result/XInclude/fallback5.xml.err,66560
TC2063,streamParseTest,./test/XInclude/docs/fallback6.xml,result/XInclude/fallback6.xml.rdr,result/XInclude/fallback6.xml.err,66560
TC2064,streamParseTest,./test/XInclude/docs/include.xml,result/XInclude/include.xml.rdr,result/XInclude/include.xml.err,66560
TC2065,streamParseTest,./test/XInclude/docs/invalid_char.xml,result/XInclude/invalid_char.xml.rdr,result/XInclude/invalid_char.xml.err,66560
TC2066,streamParseTest,./test/XInclude/docs/nodes.xml,result/XInclude/nodes.xml.rdr,result/XInclude/nodes.xml.err,66560
TC2067,streamParseTest,./test/XInclude/docs/nodes2.xml,result/XInclude/nodes2.xml.rdr,result/XInclude/nodes2.xml.err,66560
TC2068,streamParseTest,./test/XInclude/docs/nodes3.xml,result/XInclude/nodes3.xml.rdr,result/XInclude/nodes3.xml.err,66560
TC2069,streamParseTest,./test/XInclude/docs/recursive.xml,result/XInclude/recursive.xml.rdr,result/XInclude/recursive.xml.err,66560
TC2070,streamParseTest,./test/XInclude/docs/red.xml,result/XInclude/red.xml.rdr,result/XInclude/red.xml.err,66560
TC2071,streamParseTest,./test/XInclude/docs/tstencoding.xml,result/XInclude/tstencoding.xml.rdr,result/XInclude/tstencoding.xml.err,66560
TC2072,streamParseTest,./test/XInclude/docs/txtinclude.xml,result/XInclude/txtinclude.xml.rdr,result/XInclude/txtinclude.xml.err,66560
TC2073,errParseTest,./test/XInclude/docs/coalesce.xml,result/XInclude/coalesce.xml,result/XInclude/coalesce.xml.err,99328
TC2074,errParseTest,./test/XInclude/docs/docids.xml,result/XInclude/docids.xml,result/XInclude/docids.xml.err,99328
TC2075,errParseTest,./test/XInclude/docs/fallback.xml,result/XInclude/fallback.xml,result/XInclude/fallback.xml.err,99328
TC2076,errParseTest,./test/XInclude/docs/fallback2.xml,result/XInclude/fallback2.xml,result/XInclude/fallback2.xml.err,99328
TC2077,errParseTest,./test/XInclude/docs/fallback3.xml,result/XInclude/fallback3.xml,result/XInclude/fallback3.xml.err,99328
TC2078,errParseTest,./test/XInclude/docs/fallback4.xml,result/XInclude/fallback4.xml,result/XInclude/fallback4.xml.err,99328
TC2079,errParseTest,./test/XInclude/docs/fallback5.xml,result/XInclude/fallback5.xml,result/XInclude/fallback5.xml.err,99328
TC2080,errParseTest,./test/XInclude/docs/fallback6.xml,result/XInclude/fallback6.xml,result/XInclude/fallback6.xml.err,99328
TC2081,errParseTest,./test/XInclude/docs/include.xml,result/XInclude/include.xml,result/XInclude/include.xml.err,99328
TC2082,errParseTest,./test/XInclude/docs/invalid_char.xml,result/XInclude/invalid_char.xml,result/XInclude/invalid_char.xml.err,99328
TC2083,errParseTest,./test/XInclude/docs/nodes.xml,result/XInclude/nodes.xml,result/XInclude/nodes.xml.err,99328
TC2084,errParseTest,./test/XInclude/docs/nodes2.xml,result/XInclude/nodes2.xml,result/XInclude/nodes2.xml.err,99328
TC2085,errParseTest,./test/XInclude/docs/nodes3.xml,result/XInclude/nodes3.xml,result/XInclude/nodes3.xml.err,99328
TC2086,errParseTest,./test/XInclude/docs/recursive.xml,result/XInclude/recursive.xml,result/XInclude/recursive.xml.err,99328
TC2087,errParseTest,./test/XInclude/docs/red.xml,result/XInclude/red.xml,result/XInclude/red.xml.err,99328
TC2088,errParseTest,./test/XInclude/docs/tstencoding.xml,result/XInclude/tstencoding.xml,result/XInclude/tstencoding.xml.err,99328
TC2089,errParseTest,./test/XInclude/docs/txtinclude.xml,result/XInclude/txtinclude.xml,result/XInclude/txtinclude.xml.err,99328
TC2090,streamParseTest,./test/XInclude/docs/coalesce.xml,result/XInclude/coalesce.xml.rdr,result/XInclude/coalesce.xml.err,99328
TC2091,streamParseTest,./test/XInclude/docs/docids.xml,result/XInclude/docids.xml.rdr,result/XInclude/docids.xml.err,99328
TC2092,streamParseTest,./test/XInclude/docs/fallback.xml,result/XInclude/fallback.xml.rdr,result/XInclude/fallback.xml.err,99328
TC2093,streamParseTest,./test/XInclude/docs/fallback2.xml,result/XInclude/fallback2.xml.rdr,result/XInclude/fallback2.xml.err,99328
TC2094,streamParseTest,./test/XInclude/docs/fallback3.xml,result/XInclude/fallback3.xml.rdr,result/XInclude/fallback3.xml.err,99328
TC2095,streamParseTest,./test/XInclude/docs/fallback4.xml,result/XInclude/fallback4.xml.rdr,result/XInclude/fallback4.xml.err,99328
TC2096,streamParseTest,./test/XInclude/docs/fallback5.xml,result/XInclude/fallback5.xml.rdr,result/XInclude/fallback5.xml.err,99328
TC2097,streamParseTest,./test/XInclude/docs/fallback6.xml,result/XInclude/fallback6.xml.rdr,result/XInclude/fallback6.xml.err,99328
TC2098,streamParseTest,./test/XInclude/docs/include.xml,result/XInclude/include.xml.rdr,result/XInclude/include.xml.err,99328
TC2099,streamParseTest,./test/XInclude/docs/invalid_char.xml,result/XInclude/invalid_char.xml.rdr,result/XInclude/invalid_char.xml.err,99328
TC2100,streamParseTest,./test/XInclude/docs/nodes.xml,result/XInclude/nodes.xml.rdr,result/XInclude/nodes.xml.err,99328
TC2101,streamParseTest,./test/XInclude/docs/nodes2.xml,result/XInclude/nodes2.xml.rdr,result/XInclude/nodes2.xml.err,99328
TC2102,streamParseTest,./test/XInclude/docs/nodes3.xml,result/XInclude/nodes3.xml.rdr,result/XInclude/nodes3.xml.err,99328
TC2103,streamParseTest,./test/XInclude/docs/recursive.xml,result/XInclude/recursive.xml.rdr,result/XInclude/recursive.xml.err,99328
TC2104,streamParseTest,./test/XInclude/docs/red.xml,result/XInclude/red.xml.rdr,result/XInclude/red.xml.err,99328
TC2105,streamParseTest,./test/XInclude/docs/tstencoding.xml,result/XInclude/tstencoding.xml.rdr,result/XInclude/tstencoding.xml.err,99328
TC2106,streamParseTest,./test/XInclude/docs/txtinclude.xml,result/XInclude/txtinclude.xml.rdr,result/XInclude/txtinclude.xml.err,99328
TC2107,errParseTest,./test/XInclude/without-reader/fallback7.xml,result/XInclude/fallback7.xml,result/XInclude/fallback7.xml.err,66560
TC2108,errParseTest,./test/XInclude/without-reader/issue424-1.xml,result/XInclude/issue424-1.xml,result/XInclude/issue424-1.xml.err,66560
TC2109,errParseTest,./test/XInclude/without-reader/issue424-2.xml,result/XInclude/issue424-2.xml,result/XInclude/issue424-2.xml.err,66560
TC2110,errParseTest,./test/XInclude/without-reader/loop.xml,result/XInclude/loop.xml,result/XInclude/loop.xml.err,66560
TC2111,errParseTest,./test/XInclude/without-reader/max-recurse.xml,result/XInclude/max-recurse.xml,result/XInclude/max-recurse.xml.err,66560
TC2112,errParseTest,./test/XInclude/without-reader/ns1.xml,result/XInclude/ns1.xml,result/XInclude/ns1.xml.err,66560
TC2113,xpathExprTest,./test/XPath/expr/base,result/XPath/expr/base,NULL,65536
TC2114,xpathExprTest,./test/XPath/expr/compare,result/XPath/expr/compare,NULL,65536
TC2115,xpathExprTest,./test/XPath/expr/equality,result/XPath/expr/equality,NULL,65536
TC2116,xpathExprTest,./test/XPath/expr/floats,result/XPath/expr/floats,NULL,65536
TC2117,xpathExprTest,./test/XPath/expr/functions,result/XPath/expr/functions,NULL,65536
TC2118,xpathExprTest,./test/XPath/expr/strings,result/XPath/expr/strings,NULL,65536
TC2119,xpathDocTest,./test/XPath/docs/chapters,NULL,NULL,65536
TC2120,xpathDocTest,./test/XPath/docs/id,NULL,NULL,65536
TC2121,xpathDocTest,./test/XPath/docs/issue289,NULL,NULL,65536
TC2122,xpathDocTest,./test/XPath/docs/lang,NULL,NULL,65536
TC2123,xpathDocTest,./test/XPath/docs/mixed,NULL,NULL,65536
TC2124,xpathDocTest,./test/XPath/docs/nodes,NULL,NULL,65536
TC2125,xpathDocTest,./test/XPath/docs/ns,NULL,NULL,65536
TC2126,xpathDocTest,./test/XPath/docs/simple,NULL,NULL,65536
TC2127,xpathDocTest,./test/XPath/docs/str,NULL,NULL,65536
TC2128,xpathDocTest,./test/XPath/docs/usr1,NULL,NULL,65536
TC2129,xpathDocTest,./test/XPath/docs/vid,NULL,NULL,65536
TC2130,xptrDocTest,./test/XPath/docs/chapters,NULL,NULL,-1
TC2131,xptrDocTest,./test/XPath/docs/id,NULL,NULL,-1
TC2132,xptrDocTest,./test/XPath/docs/issue289,NULL,NULL,-1
TC2133,xptrDocTest,./test/XPath/docs/lang,NULL,NULL,-1
TC2134,xptrDocTest,./test/XPath/docs/mixed,NULL,NULL,-1
TC2135,xptrDocTest,./test/XPath/docs/nodes,NULL,NULL,-1
TC2136,xptrDocTest,./test/XPath/docs/ns,NULL,NULL,-1
TC2137,xptrDocTest,./test/XPath/docs/simple,NULL,NULL,-1
TC2138,xptrDocTest,./test/XPath/docs/str,NULL,NULL,-1
TC2139,xptrDocTest,./test/XPath/docs/usr1,NULL,NULL,-1
TC2140,xptrDocTest,./test/XPath/docs/vid,NULL,NULL,-1
TC2141,xmlidDocTest,./test/xmlid/id_err1.xml,result/xmlid/id_err1.xml,result/xmlid/id_err1.xml.err,65536
TC2142,xmlidDocTest,./test/xmlid/id_err2.xml,result/xmlid/id_err2.xml,result/xmlid/id_err2.xml.err,65536
TC2143,xmlidDocTest,./test/xmlid/id_tst1.xml,result/xmlid/id_tst1.xml,result/xmlid/id_tst1.xml.err,65536
TC2144,xmlidDocTest,./test/xmlid/id_tst2.xml,result/xmlid/id_tst2.xml,result/xmlid/id_tst2.xml.err,65536
TC2145,xmlidDocTest,./test/xmlid/id_tst3.xml,result/xmlid/id_tst3.xml,result/xmlid/id_tst3.xml.err,65536
TC2146,xmlidDocTest,./test/xmlid/id_tst4.xml,result/xmlid/id_tst4.xml,result/xmlid/id_tst4.xml.err,65536
TC2147,uriParseTest,./test/URI/file.uri,result/URI/file.uri,NULL,65536
TC2148,uriParseTest,./test/URI/port.uri,result/URI/port.uri,NULL,65536
TC2149,uriParseTest,./test/URI/smith.uri,result/URI/smith.uri,NULL,65536
TC2150,uriBaseTest,./test/URI/uri.data,result/URI/uri.data,NULL,65536
TC2151,uriPathTest,NULL,NULL,NULL,0
TC2152,schemasTest,./test/schemas/570702_0.xsd,NULL,NULL,65536
TC2153,schemasTest,./test/schemas/579746_0.xsd,NULL,NULL,65536
TC2154,schemasTest,./test/schemas/579746_1.xsd,NULL,NULL,65536
TC2155,schemasTest,./test/schemas/582887_0.xsd,NULL,NULL,65536
TC2156,schemasTest,./test/schemas/582906-1_0.xsd,NULL,NULL,65536
TC2157,schemasTest,./test/schemas/582906-2_0.xsd,NULL,NULL,65536
TC2158,schemasTest,./test/schemas/all1_0.xsd,NULL,NULL,65536
TC2159,schemasTest,./test/schemas/all_0.xsd,NULL,NULL,65536
TC2160,schemasTest,./test/schemas/all_1.xsd,NULL,NULL,65536
TC2161,schemasTest,./test/schemas/all_2.xsd,NULL,NULL,65536
TC2162,schemasTest,./test/schemas/allsg_0.xsd,NULL,NULL,65536
TC2163,schemasTest,./test/schemas/annot-err_0.xsd,NULL,NULL,65536
TC2164,schemasTest,./test/schemas/any1_0.xsd,NULL,NULL,65536
TC2165,schemasTest,./test/schemas/any2_0.xsd,NULL,NULL,65536
TC2166,schemasTest,./test/schemas/any3_0.xsd,NULL,NULL,65536
TC2167,schemasTest,./test/schemas/any4_0.xsd,NULL,NULL,65536
TC2168,schemasTest,./test/schemas/any5_0.xsd,NULL,NULL,65536
TC2169,schemasTest,./test/schemas/any5_1.xsd,NULL,NULL,65536
TC2170,schemasTest,./test/schemas/any6_1.xsd,NULL,NULL,65536
TC2171,schemasTest,./test/schemas/any6_2.xsd,NULL,NULL,65536
TC2172,schemasTest,./test/schemas/any7_1.xsd,NULL,NULL,65536
TC2173,schemasTest,./test/schemas/any7_2.xsd,NULL,NULL,65536
TC2174,schemasTest,./test/schemas/any8_1.xsd,NULL,NULL,65536
TC2175,schemasTest,./test/schemas/anyAttr-derive-errors1_0.xsd,NULL,NULL,65536
TC2176,schemasTest,./test/schemas/anyAttr-derive1_0.xsd,NULL,NULL,65536
TC2177,schemasTest,./test/schemas/anyAttr-derive2_0.xsd,NULL,NULL,65536
TC2178,schemasTest,./test/schemas/anyAttr-processContents-err1_0.xsd,NULL,NULL,65536
TC2179,schemasTest,./test/schemas/anyAttr-processContents1_0.xsd,NULL,NULL,65536
TC2180,schemasTest,./test/schemas/anyAttr.importA.1_0.xsd,NULL,NULL,65536
TC2181,schemasTest,./test/schemas/anyAttr.importB.1_0.xsd,NULL,NULL,65536
TC2182,schemasTest,./test/schemas/anyAttr1_0.xsd,NULL,NULL,65536
TC2183,schemasTest,./test/schemas/attr0_0.xsd,NULL,NULL,65536
TC2184,schemasTest,./test/schemas/attruse_0_0.xsd,NULL,NULL,65536
TC2185,schemasTest,./test/schemas/bug141312_0.xsd,NULL,NULL,65536
TC2186,schemasTest,./test/schemas/bug141333_0.xsd,NULL,NULL,65536
TC2187,schemasTest,./test/schemas/bug143951_0.xsd,NULL,NULL,65536
TC2188,schemasTest,./test/schemas/bug145246_0.xsd,NULL,NULL,65536
TC2189,schemasTest,./test/schemas/bug152470_1.xsd,NULL,NULL,65536
TC2190,schemasTest,./test/schemas/bug167754_0.xsd,NULL,NULL,65536
TC2191,schemasTest,./test/schemas/bug303566_1.xsd,NULL,NULL,65536
TC2192,schemasTest,./test/schemas/bug306806_1.xsd,NULL,NULL,65536
TC2193,schemasTest,./test/schemas/bug309338_1.xsd,NULL,NULL,65536
TC2194,schemasTest,./test/schemas/bug310264_0.xsd,NULL,NULL,65536
TC2195,schemasTest,./test/schemas/bug312957_1.xsd,NULL,NULL,65536
TC2196,schemasTest,./test/schemas/bug313982_0.xsd,NULL,NULL,65536
TC2197,schemasTest,./test/schemas/bug321475_1.xsd,NULL,NULL,65536
TC2198,schemasTest,./test/schemas/bug322411_1.xsd,NULL,NULL,65536
TC2199,schemasTest,./test/schemas/bug323510_1.xsd,NULL,NULL,65536
TC2200,schemasTest,./test/schemas/bug455953_0.xsd,NULL,NULL,65536
TC2201,schemasTest,./test/schemas/changelog093_1.xsd,NULL,NULL,65536
TC2202,schemasTest,./test/schemas/choice_0.xsd,NULL,NULL,65536
TC2203,schemasTest,./test/schemas/choice_1.xsd,NULL,NULL,65536
TC2204,schemasTest,./test/schemas/choice_2.xsd,NULL,NULL,65536
TC2205,schemasTest,./test/schemas/complex-type-extension_0.xsd,NULL,NULL,65536
TC2206,schemasTest,./test/schemas/cos-ct-extends-1-3_0.xsd,NULL,NULL,65536
TC2207,schemasTest,./test/schemas/cos-st-restricts-1-2-err_0.xsd,NULL,NULL,65536
TC2208,schemasTest,./test/schemas/ct-sc-nobase_0.xsd,NULL,NULL,65536
TC2209,schemasTest,./test/schemas/date_0.xsd,NULL,NULL,65536
TC2210,schemasTest,./test/schemas/decimal-1_1.xsd,NULL,NULL,65536
TC2211,schemasTest,./test/schemas/decimal-2_1.xsd,NULL,NULL,65536
TC2212,schemasTest,./test/schemas/decimal-3_1.xsd,NULL,NULL,65536
TC2213,schemasTest,./test/schemas/derivation-ok-extension-err_0.xsd,NULL,NULL,65536
TC2214,schemasTest,./test/schemas/derivation-ok-extension_0.xsd,NULL,NULL,65536
TC2215,schemasTest,./test/schemas/derivation-ok-restriction-2-1-1_0.xsd,NULL,NULL,65536
TC2216,schemasTest,./test/schemas/derivation-ok-restriction-4-1-err_0.xsd,NULL,NULL,65536
TC2217,schemasTest,./test/schemas/derivation-restriction-anyAttr_0.xsd,NULL,NULL,65536
TC2218,schemasTest,./test/schemas/deter0_0.xsd,NULL,NULL,65536
TC2219,schemasTest,./test/schemas/dur_0.xsd,NULL,NULL,65536
TC2220,schemasTest,./test/schemas/elem0_0.xsd,NULL,NULL,65536
TC2221,schemasTest,./test/schemas/element-err_0.xsd,NULL,NULL,65536
TC2222,schemasTest,./test/schemas/element-minmax-err_0.xsd,NULL,NULL,65536
TC2223,schemasTest,./test/schemas/empty-value_1.xsd,NULL,NULL,65536
TC2224,schemasTest,./test/schemas/empty_0.xsd,NULL,NULL,65536
TC2225,schemasTest,./test/schemas/empty_1.xsd,NULL,NULL,65536
TC2226,schemasTest,./test/schemas/extension0_0.xsd,NULL,NULL,65536
TC2227,schemasTest,./test/schemas/extension1_0.xsd,NULL,NULL,65536
TC2228,schemasTest,./test/schemas/extension2_1.xsd,NULL,NULL,65536
TC2229,schemasTest,./test/schemas/facet-unionST-err1_0.xsd,NULL,NULL,65536
TC2230,schemasTest,./test/schemas/facet-whiteSpace_0.xsd,NULL,NULL,65536
TC2231,schemasTest,./test/schemas/group0_0.xsd,NULL,NULL,65536
TC2232,schemasTest,./test/schemas/hexbinary_0.xsd,NULL,NULL,65536
TC2233,schemasTest,./test/schemas/idc-keyref-err1_1.xsd,NULL,NULL,65536
TC2234,schemasTest,./test/schemas/import0_0.xsd,NULL,NULL,65536
TC2235,schemasTest,./test/schemas/import1_0.xsd,NULL,NULL,65536
TC2236,schemasTest,./test/schemas/import2_0.xsd,NULL,NULL,65536
TC2237,schemasTest,./test/schemas/include1_0.xsd,NULL,NULL,65536
TC2238,schemasTest,./test/schemas/include2_0.xsd,NULL,NULL,65536
TC2239,schemasTest,./test/schemas/include3_0.xsd,NULL,NULL,65536
TC2240,schemasTest,./test/schemas/issue303_0.xsd,NULL,NULL,65536
TC2241,schemasTest,./test/schemas/issue40_0.xsd,NULL,NULL,65536
TC2242,schemasTest,./test/schemas/issue491_0.xsd,NULL,NULL,65536
TC2243,schemasTest,./test/schemas/item_0.xsd,NULL,NULL,65536
TC2244,schemasTest,./test/schemas/item_1.xsd,NULL,NULL,65536
TC2245,schemasTest,./test/schemas/length1_0.xsd,NULL,NULL,65536
TC2246,schemasTest,./test/schemas/length2_0.xsd,NULL,NULL,65536
TC2247,schemasTest,./test/schemas/length3_0.xsd,NULL,NULL,65536
TC2248,schemasTest,./test/schemas/list0_0.xsd,NULL,NULL,65536
TC2249,schemasTest,./test/schemas/list0_1.xsd,NULL,NULL,65536
TC2250,schemasTest,./test/schemas/mixed0_0.xsd,NULL,NULL,65536
TC2251,schemasTest,./test/schemas/mixed1_0.xsd,NULL,NULL,65536
TC2252,schemasTest,./test/schemas/ns0_0.xsd,NULL,NULL,65536
TC2253,schemasTest,./test/schemas/ns0_1.xsd,NULL,NULL,65536
TC2254,schemasTest,./test/schemas/ns1_0.xsd,NULL,NULL,65536
TC2255,schemasTest,./test/schemas/ns2_0.xsd,NULL,NULL,65536
TC2256,schemasTest,./test/schemas/nvdcve_0.xsd,NULL,NULL,65536
TC2257,schemasTest,./test/schemas/oss-fuzz-51295_0.xsd,NULL,NULL,65536
TC2258,schemasTest,./test/schemas/po0_0.xsd,NULL,NULL,65536
TC2259,schemasTest,./test/schemas/po1_0.xsd,NULL,NULL,65536
TC2260,schemasTest,./test/schemas/poschargrp0_0.xsd,NULL,NULL,65536
TC2261,schemasTest,./test/schemas/regexp-char-ref_0.xsd,NULL,NULL,65536
TC2262,schemasTest,./test/schemas/regexp-char-ref_1.xsd,NULL,NULL,65536
TC2263,schemasTest,./test/schemas/restrict-CT-attr-ref_0.xsd,NULL,NULL,65536
TC2264,schemasTest,./test/schemas/restriction-attr1_0.xsd,NULL,NULL,65536
TC2265,schemasTest,./test/schemas/restriction-enum-1_1.xsd,NULL,NULL,65536
TC2266,schemasTest,./test/schemas/restriction0_0.xsd,NULL,NULL,65536
TC2267,schemasTest,./test/schemas/scc-no-xmlns_0.xsd,NULL,NULL,65536
TC2268,schemasTest,./test/schemas/scc-no-xsi_0.xsd,NULL,NULL,65536
TC2269,schemasTest,./test/schemas/seq-dubl-elem1_0.xsd,NULL,NULL,65536
TC2270,schemasTest,./test/schemas/seq0_0.xsd,NULL,NULL,65536
TC2271,schemasTest,./test/schemas/src-attribute1_0.xsd,NULL,NULL,65536
TC2272,schemasTest,./test/schemas/src-attribute2_0.xsd,NULL,NULL,65536
TC2273,schemasTest,./test/schemas/src-attribute3-1_0.xsd,NULL,NULL,65536
TC2274,schemasTest,./test/schemas/src-attribute3-2-form_0.xsd,NULL,NULL,65536
TC2275,schemasTest,./test/schemas/src-attribute3-2-st_0.xsd,NULL,NULL,65536
TC2276,schemasTest,./test/schemas/src-attribute3-2-type_0.xsd,NULL,NULL,65536
TC2277,schemasTest,./test/schemas/src-attribute4_0.xsd,NULL,NULL,65536
TC2278,schemasTest,./test/schemas/src-element1_0.xsd,NULL,NULL,65536
TC2279,schemasTest,./test/schemas/src-element2-1_0.xsd,NULL,NULL,65536
TC2280,schemasTest,./test/schemas/src-element2-2_0.xsd,NULL,NULL,65536
TC2281,schemasTest,./test/schemas/src-element3_0.xsd,NULL,NULL,65536
TC2282,schemasTest,./test/schemas/subst-group-1_0.xsd,NULL,NULL,65536
TC2283,schemasTest,./test/schemas/union2_1.xsd,NULL,NULL,65536
TC2284,schemasTest,./test/schemas/union_0_0.xsd,NULL,NULL,65536
TC2285,schemasTest,./test/schemas/vdv-first0_0.xsd,NULL,NULL,65536
TC2286,schemasTest,./test/schemas/vdv-first1_0.xsd,NULL,NULL,65536
TC2287,schemasTest,./test/schemas/vdv-first2_0.xsd,NULL,NULL,65536
TC2288,schemasTest,./test/schemas/vdv-first3_0.xsd,NULL,NULL,65536
TC2289,schemasTest,./test/schemas/vdv-first4_0.xsd,NULL,NULL,65536
TC2290,schemasTest,./test/schemas/vdv-first5_0.xsd,NULL,NULL,65536
TC2291,schemasTest,./test/schemas/xsd-list-itemType_0.xsd,NULL,NULL,65536
TC2292,schemasTest,./test/schemas/xsd-simpleType-varieties_0.xsd,NULL,NULL,65536
TC2293,rngTest,./test/relaxng/302836.rng,NULL,NULL,65546
TC2294,rngTest,./test/relaxng/307377.rng,NULL,NULL,65546
TC2295,rngTest,./test/relaxng/492317.rng,NULL,NULL,65546
TC2296,rngTest,./test/relaxng/558452.rng,NULL,NULL,65546
TC2297,rngTest,./test/relaxng/565219.rng,NULL,NULL,65546
TC2298,rngTest,./test/relaxng/595792-ext.rng,NULL,NULL,65546
TC2299,rngTest,./test/relaxng/595792.rng,NULL,NULL,65546
TC2300,rngTest,./test/relaxng/710744.rng,NULL,NULL,65546
TC2301,rngTest,./test/relaxng/OpenDocumentSub.rng,NULL,NULL,65546
TC2302,rngTest,./test/relaxng/addressBook.rng,NULL,NULL,65546
TC2303,rngTest,./test/relaxng/ambig_name-class.rng,NULL,NULL,65546
TC2304,rngTest,./test/relaxng/ambig_name-class2.rng,NULL,NULL,65546
TC2305,rngTest,./test/relaxng/anyName0.rng,NULL,NULL,65546
TC2306,rngTest,./test/relaxng/anyName1.rng,NULL,NULL,65546
TC2307,rngTest,./test/relaxng/choice0.rng,NULL,NULL,65546
TC2308,rngTest,./test/relaxng/compare0.rng,NULL,NULL,65546
TC2309,rngTest,./test/relaxng/comps.rng,NULL,NULL,65546
TC2310,rngTest,./test/relaxng/demo.rng,NULL,NULL,65546
TC2311,rngTest,./test/relaxng/demo2.rng,NULL,NULL,65546
TC2312,rngTest,./test/relaxng/demo3.rng,NULL,NULL,65546
TC2313,rngTest,./test/relaxng/docbook.rng,NULL,NULL,65546
TC2314,rngTest,./test/relaxng/empty0.rng,NULL,NULL,65546
TC2315,rngTest,./test/relaxng/empty1.rng,NULL,NULL,65546
TC2316,rngTest,./test/relaxng/include0.rng,NULL,NULL,65546
TC2317,rngTest,./test/relaxng/include1.rng,NULL,NULL,65546
TC2318,rngTest,./test/relaxng/inline.rng,NULL,NULL,65546
TC2319,rngTest,./test/relaxng/inline2.rng,NULL,NULL,65546
TC2320,rngTest,./test/relaxng/inline3.rng,NULL,NULL,65546
TC2321,rngTest,./test/relaxng/interleave0_0.rng,NULL,NULL,65546
TC2322,rngTest,./test/relaxng/interleave1_0.rng,NULL,NULL,65546
TC2323,rngTest,./test/relaxng/libvirt.rng,NULL,NULL,65546
TC2324,rngTest,./test/relaxng/list.rng,NULL,NULL,65546
TC2325,rngTest,./test/relaxng/pattern1.rng,NULL,NULL,65546
TC2326,rngTest,./test/relaxng/pattern2.rng,NULL,NULL,65546
TC2327,rngTest,./test/relaxng/pattern3.rng,NULL,NULL,65546
TC2328,rngTest,./test/relaxng/proofsystem.rng,NULL,NULL,65546
TC2329,rngTest,./test/relaxng/rngbug-001.rng,NULL,NULL,65546
TC2330,rngTest,./test/relaxng/spec.rng,NULL,NULL,65546
TC2331,rngTest,./test/relaxng/spec1.rng,NULL,NULL,65546
TC2332,rngTest,./test/relaxng/table.rng,NULL,NULL,65546
TC2333,rngTest,./test/relaxng/tutor10_1.rng,NULL,NULL,65546
TC2334,rngTest,./test/relaxng/tutor10_10.rng,NULL,NULL,65546
TC2335,rngTest,./test/relaxng/tutor10_2.rng,NULL,NULL,65546
TC2336,rngTest,./test/relaxng/tutor10_3.rng,NULL,NULL,65546
TC2337,rngTest,./test/relaxng/tutor10_4.rng,NULL,NULL,65546
TC2338,rngTest,./test/relaxng/tutor10_5.rng,NULL,NULL,65546
TC2339,rngTest,./test/relaxng/tutor10_6.rng,NULL,NULL,65546
